('DIS', 17740, 'Discrete Structures', 0, 0, 0, 1, 0, '12:20PM', '01:10PM', 358552)
('DIS', 17741, 'Discrete Structures', 0, 0, 0, 1, 0, '02:30PM', '03:20PM', 358552)
('DIS', 17742, 'Discrete Structures', 0, 0, 0, 1, 0, '03:35PM', '04:25PM', 358552)
('DIS', 17743, 'Discrete Structures', 0, 0, 0, 1, 0, '03:35PM', '04:25PM', 358552)
('DIS', 17745, 'Discrete Structures', 0, 0, 0, 0, 1, '12:20PM', '01:10PM', 358552)
('DIS', 17746, 'Discrete Structures', 0, 0, 0, 0, 1, '01:25PM', '02:15PM', 358552)
('DIS', 17747, 'Discrete Structures', 0, 0, 0, 0, 1, '02:30PM', '03:20PM', 358552)
('DIS', 17748, 'Discrete Structures', 0, 0, 0, 0, 1, '03:35PM', '04:25PM', 358552)
('DIS', 17749, 'Discrete Structures', 0, 0, 0, 0, 1, '01:25PM', '02:15PM', 358552)
('DIS', 17750, 'Discrete Structures', 0, 0, 0, 0, 1, '02:30PM', '03:20PM', 358552)
('DIS', 17751, 'Discrete Structures', 0, 0, 0, 0, 1, '03:35PM', '04:25PM', 358552)
('LEC', 11232, 'Networks', 1, 0, 1, 0, 1, '11:15AM', '12:05PM', 359378)
('LEC', 10528, 'Data Structures and Functional Programming', 0, 1, 0, 1, 0, '10:10AM', '11:00AM', 358556)
('DIS', 10529, 'Data Structures and Functional Programming', 1, 0, 1, 0, 0, '02:30PM', '03:20PM', 358556)
('DIS', 10530, 'Data Structures and Functional Programming', 1, 0, 1, 0, 0, '03:35PM', '04:25PM', 358556)
('DIS', 10531, 'Data Structures and Functional Programming', 1, 0, 1, 0, 0, '07:30PM', '08:20PM', 358556)
('DIS', 11733, 'Data Structures and Functional Programming', 1, 0, 1, 0, 0, '10:10AM', '11:00AM', 358556)
('DIS', 11734, 'Data Structures and Functional Programming', 0, 1, 0, 1, 0, '01:25PM', '02:15PM', 358556)
('DIS', 11735, 'Data Structures and Functional Programming', 0, 1, 0, 1, 0, '03:35PM', '04:25PM', 358556)
('DIS', 11792, 'Data Structures and Functional Programming', 1, 0, 1, 0, 0, '02:30PM', '03:20PM', 358556)
('DIS', 11793, 'Data Structures and Functional Programming', 1, 0, 1, 0, 0, '02:30PM', '03:20PM', 358556)
('DIS', 11794, 'Data Structures and Functional Programming', 1, 0, 1, 0, 0, '03:35PM', '04:25PM', 358556)
('DIS', 11795, 'Data Structures and Functional Programming', 1, 0, 1, 0, 0, '03:35PM', '04:25PM', 358556)
('DIS', 11796, 'Data Structures and Functional Programming', 1, 0, 1, 0, 0, '07:30PM', '08:20PM', 358556)
('DIS', 12264, 'Data Structures and Functional Programming', 1, 0, 1, 0, 0, '02:30PM', '03:20PM', 358556)
('DIS', 12265, 'Data Structures and Functional Programming', 1, 0, 1, 0, 0, '01:25PM', '02:15PM', 358556)
('LEC', 17417, 'Computational Mathematics for Computer Science', 1, 0, 1, 0, 1, '11:15AM', '12:05PM', 358564)
('LEC', 12039, 'Computer System Organization and Programming', 1, 0, 1, 0, 1, '01:25PM', '02:15PM', 358560)
('DIS', 12044, 'Computer System Organization and Programming', 0, 1, 0, 0, 0, '01:25PM', '02:40PM', 358560)
('DIS', 12046, 'Computer System Organization and Programming', 0, 1, 0, 0, 0, '02:55PM', '04:10PM', 358560)
('DIS', 12681, 'Computer System Organization and Programming', 0, 0, 0, 1, 0, '01:25PM', '02:40PM', 358560)
('DIS', 12047, 'Computer System Organization and Programming', 0, 0, 0, 1, 0, '02:55PM', '04:10PM', 358560)
('IND', 12166, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('IND', 11340, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('IND', 11713, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('IND', 11714, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('IND', 11341, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('IND', 11342, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('IND', 11551, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('IND', 11343, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('IND', 11563, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('IND', 11715, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('IND', 11344, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('IND', 11716, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('IND', 11345, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('IND', 11564, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('IND', 11346, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('IND', 11717, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('IND', 11347, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('IND', 11348, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('IND', 11349, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('IND', 11718, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('IND', 11719, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('IND', 11971, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('IND', 11972, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('IND', 12537, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('IND', 12364, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('IND', 12873, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('IND', 12902, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('IND', 19056, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('IND', 19059, 'Teaching Experience in Computer Science', 0, 0, 0, 0, 0, '', '', 364275)
('LEC', 10576, 'Numerical Analysis and Differential Equations', 0, 1, 0, 1, 0, '01:25PM', '02:40PM', 352385)
('LEC', 10839, 'Introduction to Database Systems', 1, 0, 1, 0, 1, '02:30PM', '03:20PM', 358580)
('LEC', 11823, 'Practicum in Database Systems', 0, 0, 1, 0, 0, '03:35PM', '04:25PM', 358581)
('LEC', 11103, 'Operating Systems', 0, 1, 0, 1, 0, '02:55PM', '04:10PM', 358572)
('LEC', 11104, 'Practicum in Operating Systems', 0, 0, 0, 0, 1, '02:30PM', '03:20PM', 358573)
('LEC', 11573, 'Computer Architecture', 1, 0, 1, 0, 0, '02:55PM', '04:10PM', 352425)
('DIS', 11575, 'Computer Architecture', 0, 0, 0, 0, 1, '02:30PM', '03:20PM', 352425)
('LEC', 12631, 'Introduction to Computer Graphics', 1, 0, 1, 0, 1, '01:25PM', '02:15PM', 354881)
('LEC', 12765, 'Computer Graphics Practicum', 1, 0, 0, 0, 0, '12:20PM', '01:10PM', 361487)
('LEC', 10534, 'Foundations of Artificial Intelligence', 1, 0, 1, 0, 0, '02:55PM', '04:10PM', 358585)
('LEC', 10538, 'Practicum in Artificial Intelligence', 0, 0, 1, 0, 0, '10:10AM', '11:00AM', 358587)
('LEC', 12049, 'Natural Language Processing', 0, 1, 0, 1, 0, '01:25PM', '02:40PM', 358589)
('LEC', 12279, 'Foundations of Robotics', 1, 0, 1, 0, 1, '03:35PM', '04:25PM', 368403)
('DIS', 12130, 'Computational Genetics and Genomics', 0, 0, 0, 0, 1, '12:20PM', '01:10PM', 360955)
('LEC', 12632, 'Machine Learning for Intelligent Systems', 0, 1, 0, 1, 0, '02:55PM', '04:10PM', 358592)
('LEC', 12393, 'Introduction to Theory of Computing', 1, 0, 1, 0, 1, '11:15AM', '12:05PM', 358567)
('LEC', 12394, 'Introduction to Analysis of Algorithms', 1, 0, 1, 0, 1, '09:05AM', '09:55AM', 358595)
('LEC', 12785, 'Applied Logic', 0, 1, 0, 1, 0, '01:25PM', '02:40PM', 352495)
('IND', 17683, 'Practical Training in Computer Science', 0, 0, 0, 0, 0, '', '', 370439)
('IND', 15009, 'Team Projects', 0, 0, 0, 0, 0, '', '', 368021)
('IND', 15065, 'Team Projects', 0, 0, 0, 0, 0, '', '', 368021)
('IND', 15067, 'Team Projects', 0, 0, 0, 0, 0, '', '', 368021)
('IND', 12951, 'Team Projects', 0, 0, 0, 0, 0, '', '', 368021)
('IND', 18974, 'Team Projects', 0, 0, 0, 0, 0, '', '', 368021)
('IND', 12330, 'Team Projects', 0, 0, 0, 0, 0, '', '', 368021)
('IND', 12332, 'Team Projects', 0, 0, 0, 0, 0, '', '', 368021)
('IND', 12339, 'Team Projects', 0, 0, 0, 0, 0, '', '', 368021)
('IND', 12582, 'Team Projects', 0, 0, 0, 0, 0, '', '', 368021)
('IND', 19020, 'Team Projects', 0, 0, 0, 0, 0, '', '', 368021)
('IND', 12125, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10894, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10895, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10896, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10897, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10898, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10899, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10900, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10901, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10902, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10903, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10904, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10905, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10906, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10907, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12167, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10908, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10909, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10910, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10911, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10912, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10913, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10914, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12182, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10915, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10916, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10917, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10918, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10919, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12202, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10920, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10921, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10922, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10923, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10924, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10925, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 10926, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 11110, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 11206, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 11712, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 11951, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 11950, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 11952, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12036, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12141, 'Independent Reading and Research', 1, 0, 0, 0, 0, '06:30PM', '07:30PM', 358600)
('IND', 12196, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12205, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12266, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12267, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12288, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12328, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12329, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12338, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12349, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12350, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12358, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12532, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12540, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12550, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12570, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12575, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12576, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12617, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12615, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12616, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12877, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12905, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12932, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12954, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12963, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 12968, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('IND', 18918, 'Independent Reading and Research', 0, 0, 0, 0, 0, '', '', 358600)
('LEC', 12810, 'Algorithms and Data Structures for Applications', 1, 0, 1, 0, 0, '05:00PM', '06:15PM', 369768)
('SEM', 17992, 'Competition Programming and Problem Solving Seminar', 1, 0, 0, 0, 1, '10:10AM', '11:00AM', 370274)
('LEC', 12395, 'Crowdsourcing and Human Computation', 0, 1, 0, 1, 0, '02:55PM', '04:10PM', 367819)
('LEC', 11401, 'Introduction to Database Systems', 1, 0, 1, 0, 1, '02:30PM', '03:20PM', 364452)
('LEC', 11824, 'Practicum in Database Systems', 0, 0, 1, 0, 0, '03:35PM', '04:25PM', 364453)
('LEC', 12276, 'Distributed Computing Principles', 1, 0, 1, 0, 0, '07:30PM', '08:45PM', 363855)
('LEC', 12638, 'Advanced Computer Architecture', 1, 0, 1, 0, 0, '02:55PM', '04:10PM', 358919)
('LEC', 12768, 'Introduction to Computer Graphics', 1, 0, 1, 0, 1, '01:25PM', '02:15PM', 364455)
('LEC', 12766, 'Computer Graphics Practicum', 1, 0, 0, 0, 0, '12:20PM', '01:10PM', 364456)
('LEC', 12752, 'HCI and Design', 0, 1, 0, 1, 0, '12:30PM', '01:45PM', 366355)
('LEC', 12753, 'HCI and Design', 1, 0, 1, 0, 0, '12:30PM', '01:45PM', 366355)
('LEC', 12287, 'Optimization Methods', 1, 0, 1, 0, 0, '02:00PM', '03:15PM', 367833)
('LEC', 12092, 'Natural Language Processing', 0, 1, 0, 1, 0, '01:25PM', '02:40PM', 364454)
('LEC', 12761, 'Machine Learning for Intelligent Systems', 0, 1, 0, 1, 0, '02:55PM', '04:10PM', 358613)
('LEC', 12453, 'Applied Machine Learning', 0, 1, 0, 1, 0, '12:30PM', '01:45PM', 365597)
('LEC', 12402, 'Networks and Markets', 1, 0, 1, 0, 0, '12:30PM', '01:45PM', 368507)
